year,name,description,longitude,latitude
2019,Grain Store,Cafes and Restaurants,144.95666,-37.81987
2019,Leap's Bakery Cafe,Takeaway Food Services,144.95666,-37.81987
2019,Hardware Societe Pty Ltd,Cafes and Restaurants,144.95666,-37.81987
2019,Delhi Streets,Cafes and Restaurants,144.95666,-37.81987
2019,Mr Huang Jin,Cafes and Restaurants,144.95666,-37.81987
2019,Five & Dime Bagel,Bakery Product Manufacturing (Non-factory based),144.95666,-37.81987
2019,Hunters' Roots,Takeaway Food Services,144.95666,-37.81987
2019,Altius Coffee Brewers,Takeaway Food Services,144.95666,-37.81987
2019,Thataboy,"Pubs, Taverns and Bars",144.95666,-37.81987
2019,Bibimbap,Cafes and Restaurants,144.95666,-37.81987
2019,YHA Melbourne Central,Accommodation,144.95563,-37.8206
2019,Punthill Melbourne Northbank / Mini Bar,Accommodation,144.95577,-37.820609999999995
2019,Cafe Keyif,Cafes and Restaurants,144.95597,-37.82039
2019,Flinders Kebab,Takeaway Food Services,144.95644,-37.820240000000005
2019,Shonan Kamakura,Cafes and Restaurants,144.95644,-37.820240000000005
2019,Stand Up Cafe,Takeaway Food Services,144.95676,-37.82027
2019,Viva Kebabs,Cafes and Restaurants,144.95688,-37.820240000000005
2019,Waterside Hotel,"Pubs, Taverns and Bars",144.95715,-37.820170000000005
2019,State Of Grace,Cafes and Restaurants,144.95695,-37.819759999999995
2019,Holiday Inn On Flinders Melbourne,Accommodation,144.9551,-37.8202
2019,Best Western Melbourne City,Accommodation,144.95525,-37.82051
2019,Cherry & Twigs,Cafes and Restaurants,144.95584,-37.82002
2019,Simply Spanish,Cafes and Restaurants,144.95768999999999,-37.80724
2019,El Rincon,Takeaway Food Services,144.95768999999999,-37.80724
2019,Coffea Coffee,Cafes and Restaurants,144.95768999999999,-37.80724
2019,Romeo Takeaway Cafe,Takeaway Food Services,144.95768999999999,-37.80724
2019,South Melbourne Dim Sims,Takeaway Food Services,144.95768999999999,-37.80724
2019,Pizza @ QV,Cafes and Restaurants,144.95768999999999,-37.80724
2019,Cafe Verona,Takeaway Food Services,144.95768999999999,-37.80724
2019,Q75,Takeaway Food Services,144.95768999999999,-37.80724
2019,Josies Food Bar,Cafes and Restaurants,144.95768999999999,-37.80724
2019,Market Espresso & Trolley Hire,Cafes and Restaurants,144.95768999999999,-37.80724
2019,Invita,Cafes and Restaurants,144.95768999999999,-37.80724
2019,Cafe Victoria,Cafes and Restaurants,144.95768999999999,-37.80724
2019,Pickett's Deli & Rotisserie,Cafes and Restaurants,144.95768999999999,-37.80724
2019,Gozleme Cafe,Cafes and Restaurants,144.95768999999999,-37.80724
2019,Tribel Cafe,Cafes and Restaurants,144.95768999999999,-37.80724
2019,Canton Fast Food,Takeaway Food Services,144.95768999999999,-37.80724
2019,Drums Cafe,Takeaway Food Services,144.95768999999999,-37.80724
2019,Funk Fish,Takeaway Food Services,144.95768999999999,-37.80724
2019,Roasted @ QVM,Takeaway Food Services,144.95768999999999,-37.80724
2019,Market Lane Cafe,Cafes and Restaurants,144.95768999999999,-37.80724
2019,Merlo Coffee,Cafes and Restaurants,144.95768999999999,-37.80724
2019,Little League,Takeaway Food Services,144.95768999999999,-37.80724
2019,Sushi Hub Elizabeth 2,Takeaway Food Services,144.95978,-37.80782
2019,Borek Bakehouse,Takeaway Food Services,144.95978,-37.80782
2019,Podok Rempah,Cafes and Restaurants,144.95979,-37.8076
2019,Jasper Kitchen,Cafes and Restaurants,144.95963,-37.8075
2019,Sung's Kitchen,Cafes and Restaurants,144.95892,-37.80822
2019,Sarawak Kitchen,Cafes and Restaurants,144.95997,-37.80798
2019,Tang's Spicy Hot Pot,Cafes and Restaurants,144.95995,-37.80794
